episode_id,target_submission,seat,result,episode_type,opponent_rating,day,money,opponent_money,margin,land,hands_max,COW,SHEEP,GOOSE,WHEAT,CARROT,TOMATO,STRAWBERRY,MELON,unfed_end,uncared_end,unwatered_end
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,13,18983.0,12146.0,6837.0,3,10,6,10,0,24,0,0,33,0,0,0,17
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,14,20239.0,14920.0,5319.0,3,10,6,10,0,24,0,0,33,0,3,0,19
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,15,23269.0,18014.0,5255.0,3,11,6,10,0,24,0,0,33,0,1,0,29
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,16,31400.0,24100.0,7300.0,3,12,6,10,0,24,0,0,33,0,5,0,21
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,17,38283.0,30853.0,7430.0,3,11,6,10,0,25,0,0,33,0,1,0,31
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,18,45252.0,41769.0,3483.0,3,12,6,10,0,25,0,0,33,0,5,0,14
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,19,52084.0,51258.0,826.0,3,11,6,10,0,25,0,0,33,0,1,0,26
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,20,58121.0,55392.0,2729.0,3,12,6,10,0,25,0,0,33,0,2,0,20
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,21,65509.0,62967.0,2542.0,3,11,6,10,0,25,0,0,33,0,0,0,27
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,22,72607.0,70794.0,1813.0,3,11,6,10,0,30,0,0,27,0,0,0,22
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,23,77963.0,74642.0,3321.0,3,11,6,10,0,31,0,0,27,0,0,0,24
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,24,83233.0,79562.0,3671.0,3,11,6,10,0,38,0,0,20,0,4,1,21
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,25,90482.0,83728.0,6754.0,3,11,6,10,0,37,4,0,17,0,2,0,32
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,26,95759.0,87596.0,8163.0,3,11,6,10,0,27,18,0,13,0,0,2,13
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,27,100965.0,93238.0,7727.0,3,10,6,10,0,16,29,0,13,0,0,1,18
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,28,106620.0,101229.0,5391.0,3,11,6,10,0,18,24,0,4,0,7,4,3
111040483,56357320,1,win,EPISODE_TYPE_PUBLIC,1575.4725,29,111427.0,107295.0,4132.0,3,11,6,10,0,9,12,0,0,0,16,13,0
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,0,3000.0,3000.0,0.0,1,5,0,0,0,0,0,0,0,0,2,1,0
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,1,25.0,19.0,6.0,1,3,2,2,0,7,0,0,0,12,0,0,12
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,2,85.0,108.0,-23.0,1,4,2,2,0,7,0,0,0,12,1,0,0
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,3,198.0,221.0,-23.0,1,5,3,2,0,7,0,0,0,12,2,0,0
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,4,281.0,274.0,7.0,1,4,4,2,0,7,0,0,0,12,1,0,12
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,5,686.0,679.0,7.0,1,4,4,2,0,7,0,0,0,12,0,0,3
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,6,801.0,794.0,7.0,1,7,4,2,0,3,0,0,4,12,0,0,9
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,7,1125.0,1318.0,-193.0,2,7,6,2,0,5,0,0,12,12,3,0,14
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,8,459.0,738.0,-279.0,2,8,8,2,0,9,0,0,16,12,2,0,12
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,9,1078.0,1353.0,-275.0,2,8,8,4,0,5,0,0,20,12,0,0,7
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,10,1742.0,2212.0,-470.0,2,11,8,5,0,5,0,0,20,12,0,0,25
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,11,13359.0,14874.0,-1515.0,2,10,8,6,2,12,0,0,20,0,4,0,9
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,12,11866.0,13722.0,-1856.0,3,9,8,6,3,20,0,0,33,0,0,0,29
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,13,14179.0,16829.0,-2650.0,3,9,8,6,3,24,0,0,33,0,0,0,19
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,14,16127.0,17906.0,-1779.0,3,9,8,6,3,24,0,0,33,0,0,0,24
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,15,17937.0,19668.0,-1731.0,3,10,8,6,3,24,0,0,33,0,0,0,31
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,16,20943.0,22618.0,-1675.0,3,11,8,6,3,24,0,0,33,0,0,0,28
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,17,24934.0,27229.0,-2295.0,3,11,8,6,3,25,0,0,33,0,0,0,31
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,18,29202.0,31416.0,-2214.0,3,11,8,6,3,25,0,0,33,0,0,1,20
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,19,33277.0,35742.0,-2465.0,3,10,8,6,3,25,0,0,33,0,0,1,32
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,20,37364.0,39759.0,-2395.0,3,11,8,6,3,25,0,0,33,0,0,0,26
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,21,42621.0,45260.0,-2639.0,3,11,8,6,3,25,0,0,33,0,0,1,27
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,22,48617.0,51860.0,-3243.0,3,10,8,6,3,30,0,0,27,0,0,0,24
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,23,52073.0,55766.0,-3693.0,3,10,8,6,3,31,0,0,27,0,0,0,31
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,24,55665.0,59321.0,-3656.0,3,10,8,6,3,38,0,0,20,0,4,0,27
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,25,58973.0,63362.0,-4389.0,3,10,8,6,3,37,4,0,17,0,2,0,35
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,26,61975.0,66784.0,-4809.0,3,10,8,6,3,27,18,0,13,0,0,0,18
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,27,63629.0,70609.0,-6980.0,3,10,8,6,3,16,29,0,13,0,0,1,19
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,28,69694.0,74416.0,-4722.0,3,11,8,6,3,18,24,0,4,0,11,5,3
111035739,56357320,0,loss,EPISODE_TYPE_PUBLIC,1690.2298,29,72723.0,81327.0,-8604.0,3,11,8,6,3,9,12,0,0,0,17,17,0
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,0,3000.0,3000.0,0.0,1,5,0,0,0,0,0,0,0,0,2,1,0
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,1,32.0,11.0,21.0,1,3,2,2,0,7,0,0,0,12,0,0,12
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,2,92.0,100.0,-8.0,1,4,2,2,0,7,0,0,0,12,1,0,0
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,3,205.0,213.0,-8.0,1,5,3,2,0,7,0,0,0,12,2,0,0
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,4,288.0,266.0,22.0,1,4,4,2,0,7,0,0,0,12,1,0,12
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,5,693.0,671.0,22.0,1,4,4,2,0,7,0,0,0,12,0,0,3
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,6,808.0,786.0,22.0,1,7,4,2,0,3,0,0,4,12,0,0,9
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,7,757.0,1110.0,-353.0,2,7,6,2,0,5,0,0,12,12,3,0,13
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,8,553.0,530.0,23.0,2,8,8,2,0,9,0,0,16,12,2,0,12
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,9,1105.0,1081.0,24.0,2,8,8,4,0,5,0,0,20,12,0,0,7
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,10,1846.0,1823.0,23.0,2,11,8,5,0,5,0,0,20,12,0,0,25
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,11,13643.0,13620.0,23.0,2,10,8,6,2,12,0,0,20,0,4,0,9
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,12,12164.0,12159.0,5.0,3,9,8,6,3,20,0,0,33,0,0,0,29
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,13,14829.0,14899.0,-70.0,3,9,8,6,3,24,0,0,33,0,0,0,19
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,14,16236.0,16328.0,-92.0,3,9,8,6,3,24,0,0,33,0,0,0,24
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,15,17739.0,17825.0,-86.0,3,10,8,6,3,24,0,0,33,0,0,0,31
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,16,20575.0,20597.0,-22.0,3,11,8,6,3,24,0,0,33,0,0,0,28
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,17,24213.0,24257.0,-44.0,3,11,8,6,3,25,0,0,33,0,0,0,31
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,18,28177.0,28240.0,-63.0,3,11,8,6,3,25,0,0,33,0,0,1,20
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,19,31720.0,31825.0,-105.0,3,10,8,6,3,25,0,0,33,0,0,1,32
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,20,35233.0,34816.0,417.0,3,11,8,6,3,25,0,0,33,0,0,0,26
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,21,39038.0,38860.0,178.0,3,11,8,6,3,25,0,0,33,0,0,1,27
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,22,41622.0,41730.0,-108.0,3,10,8,6,3,30,0,0,27,0,0,0,24
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,23,42242.0,42216.0,26.0,3,11,8,6,3,31,0,0,27,0,1,0,31
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,24,43184.0,43074.0,110.0,3,11,8,6,3,38,0,0,20,0,8,0,28
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,25,43922.0,43831.0,91.0,3,11,8,6,3,37,4,0,17,0,5,0,36
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,26,44829.0,44787.0,42.0,3,12,8,6,3,27,18,0,13,0,0,0,18
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,27,45807.0,46292.0,-485.0,3,12,8,6,3,16,29,0,13,0,3,1,18
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,28,47624.0,48135.0,-511.0,3,12,8,6,3,18,24,0,4,0,10,5,3
111019687,56357320,0,win,EPISODE_TYPE_PUBLIC,1641.606,29,52866.0,53258.0,-392.0,3,11,8,6,3,9,12,0,0,0,17,14,0
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,0,3000.0,3000.0,0.0,1,5,0,0,0,0,0,0,0,0,2,1,0
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,1,32.0,13.0,19.0,1,3,2,2,0,7,0,0,0,12,0,0,12
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,2,92.0,102.0,-10.0,1,4,2,2,0,7,0,0,0,12,1,0,0
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,3,205.0,215.0,-10.0,1,5,3,2,0,7,0,0,0,12,2,0,0
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,4,288.0,268.0,20.0,1,4,4,2,0,7,0,0,0,12,1,0,12
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,5,693.0,673.0,20.0,1,4,4,2,0,7,0,0,0,12,0,0,3
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,6,808.0,788.0,20.0,1,7,4,2,0,3,0,0,4,12,0,0,9
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,7,693.0,1048.0,-355.0,2,7,6,2,0,5,0,0,12,12,3,0,13
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,8,489.0,468.0,21.0,2,8,8,2,0,9,0,0,16,12,2,0,12
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,9,1664.0,1623.0,41.0,2,8,8,4,0,5,0,0,20,12,0,0,7
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,10,2512.0,2395.0,117.0,2,11,8,5,0,5,0,0,20,12,0,0,25
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,11,16482.0,15547.0,935.0,2,10,8,6,2,12,0,0,20,0,4,0,9
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,12,15667.0,15347.0,320.0,3,9,8,6,3,20,0,0,33,0,0,0,29
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,13,19994.0,19728.0,266.0,3,9,8,6,3,24,0,0,33,0,0,0,19
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,14,22572.0,22305.0,267.0,3,9,8,6,3,24,0,0,33,0,3,1,25
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,15,29373.0,29144.0,229.0,3,10,8,6,3,24,0,0,33,0,0,0,31
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,16,36903.0,36604.0,299.0,3,11,8,6,3,24,0,0,33,0,0,0,28
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,17,47327.0,45681.0,1646.0,3,11,8,6,3,25,0,0,33,0,0,0,31
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,18,52517.0,51273.0,1244.0,3,11,8,6,3,25,0,0,33,0,0,0,20
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,19,61914.0,59215.0,2699.0,3,10,8,6,3,25,0,0,33,0,0,0,32
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,20,69076.0,66668.0,2408.0,3,11,8,6,3,25,0,0,33,0,0,0,26
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,21,78847.0,74863.0,3984.0,3,11,8,6,3,25,0,0,33,0,0,0,27
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,22,89744.0,84618.0,5126.0,3,10,8,6,3,30,0,0,27,0,0,0,24
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,23,99215.0,93592.0,5623.0,3,10,8,6,3,31,0,0,27,0,0,0,31
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,24,107594.0,101560.0,6034.0,3,10,8,6,3,38,0,0,20,0,4,0,27
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,25,117345.0,110844.0,6501.0,3,10,8,6,3,37,4,0,17,0,2,0,35
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,26,124972.0,117949.0,7023.0,3,10,8,6,3,27,18,0,13,0,0,0,18
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,27,129132.0,125176.0,3956.0,3,10,8,6,3,16,29,0,13,0,0,1,18
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,28,139135.0,132384.0,6751.0,3,11,8,6,3,18,24,0,4,0,8,5,3
110999931,56357320,0,win,EPISODE_TYPE_PUBLIC,1571.6565,29,145603.0,143344.0,2259.0,3,11,8,6,3,9,12,0,0,0,17,14,0
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,0,3000.0,3000.0,0.0,1,5,0,0,0,0,0,0,0,0,2,1,0
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,1,32.0,11.0,21.0,1,3,2,2,0,7,0,0,0,12,0,0,12
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,2,92.0,100.0,-8.0,1,4,2,2,0,7,0,0,0,12,1,0,0
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,3,205.0,213.0,-8.0,1,5,3,2,0,7,0,0,0,12,2,0,0
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,4,286.0,265.0,21.0,1,4,4,2,0,7,0,0,0,12,1,0,12
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,5,696.0,675.0,21.0,1,4,4,2,0,7,0,0,0,12,0,0,3
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,6,809.0,788.0,21.0,1,7,4,2,0,3,0,0,4,12,0,0,9
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,7,760.0,739.0,21.0,2,7,6,2,0,5,0,0,12,12,3,0,13
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,8,559.0,535.0,24.0,2,8,8,2,0,9,0,0,16,12,2,0,12
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,9,1459.0,1435.0,24.0,2,8,8,4,0,5,0,0,20,12,0,0,7
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,10,2311.0,2187.0,124.0,2,11,9,4,0,5,0,0,20,12,0,0,25
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,11,14857.0,14733.0,124.0,2,10,9,5,2,12,0,0,20,0,4,0,9
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,12,14302.0,14178.0,124.0,3,9,9,5,3,20,0,0,33,0,0,0,29
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,13,17914.0,16582.0,1332.0,3,9,9,5,3,24,0,0,33,0,0,0,19
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,14,20330.0,20194.0,136.0,3,9,9,5,3,24,0,0,33,0,0,0,24
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,15,24068.0,23930.0,138.0,3,10,9,5,3,24,0,0,33,0,0,0,31
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,16,30855.0,30620.0,235.0,3,11,9,5,3,24,0,0,33,0,0,0,28
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,17,36281.0,35924.0,357.0,3,11,9,5,3,25,0,0,33,0,0,0,31
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,18,40660.0,40298.0,362.0,3,11,9,5,3,25,0,0,33,0,4,0,19
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,19,46150.0,45894.0,256.0,3,10,9,5,3,25,0,0,33,0,1,0,33
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,20,51217.0,50288.0,929.0,3,11,9,5,3,25,0,0,33,0,4,0,26
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,21,57221.0,55842.0,1379.0,3,11,9,5,3,25,0,0,33,0,1,0,27
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,22,61363.0,60724.0,639.0,3,11,9,5,3,30,0,0,27,0,4,0,26
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,23,63918.0,62892.0,1026.0,3,11,9,5,3,31,0,0,27,0,0,0,31
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,24,65767.0,64478.0,1289.0,3,11,9,5,3,33,5,0,20,0,6,0,28
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,25,67461.0,66185.0,1276.0,3,11,9,5,3,31,10,0,17,0,2,0,36
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,26,69952.0,67929.0,2023.0,3,11,9,5,3,21,24,0,13,0,5,0,19
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,27,72003.0,69216.0,2787.0,3,12,9,5,2,14,31,0,13,0,0,0,18
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,28,74622.0,71144.0,3478.0,3,12,9,5,2,8,33,0,4,0,12,4,3
110979990,56357320,1,win,EPISODE_TYPE_PUBLIC,1597.2321,29,78579.0,73515.0,5064.0,3,11,9,5,2,0,21,0,0,0,16,14,0
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,0,3000.0,3000.0,0.0,1,5,0,0,0,0,0,0,0,0,2,1,0
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,1,32.0,13.0,19.0,1,3,2,2,0,7,0,0,0,12,0,0,12
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,2,92.0,102.0,-10.0,1,4,2,2,0,7,0,0,0,12,1,0,0
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,3,205.0,215.0,-10.0,1,5,3,2,0,7,0,0,0,12,2,0,0
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,4,286.0,267.0,19.0,1,4,4,2,0,7,0,0,0,12,1,0,12
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,5,696.0,677.0,19.0,1,4,4,2,0,7,0,0,0,12,0,0,3
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,6,809.0,790.0,19.0,1,7,4,2,0,3,0,0,4,12,0,0,10
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,7,812.0,1186.0,-374.0,2,8,6,2,0,5,0,0,12,12,3,0,8
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,8,352.0,300.0,52.0,2,10,6,4,0,8,0,0,16,12,1,0,6
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,9,1084.0,737.0,347.0,2,9,6,6,0,4,0,0,20,12,0,0,3
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,10,2470.0,3402.0,-932.0,2,11,6,7,0,5,0,0,20,12,0,0,25
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,11,14994.0,16098.0,-1104.0,2,11,6,9,0,9,0,0,19,0,4,0,3
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,12,13030.0,14083.0,-1053.0,3,9,6,10,0,17,0,0,32,0,0,0,27
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,13,16138.0,17730.0,-1592.0,3,10,6,10,0,21,0,0,32,0,0,0,16
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,14,19037.0,18806.0,231.0,3,10,6,10,0,24,0,0,32,0,0,0,18
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,15,22311.0,23397.0,-1086.0,3,11,6,10,0,24,0,0,32,0,0,0,29
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,16,30803.0,30615.0,188.0,3,12,6,10,0,24,0,0,32,0,0,0,21
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,17,37517.0,37532.0,-15.0,3,11,6,10,0,25,0,0,32,0,0,0,30
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,18,43855.0,43631.0,224.0,3,12,6,10,0,25,0,0,32,0,0,0,14
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,19,50240.0,51440.0,-1200.0,3,11,6,10,0,25,0,0,32,0,0,0,25
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,20,55364.0,56031.0,-667.0,3,12,6,10,0,25,0,0,32,0,0,0,20
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,21,59888.0,60491.0,-603.0,3,11,6,10,0,25,0,0,32,0,0,0,26
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,22,63605.0,63932.0,-327.0,3,11,6,10,0,30,0,0,26,0,0,0,22
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,23,65782.0,66137.0,-355.0,3,11,6,10,0,31,0,0,26,0,0,0,23
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,24,68138.0,68337.0,-199.0,3,11,6,10,0,38,0,0,19,0,4,1,21
110978058,56357320,0,win,EPISODE_TYPE_PUBLIC,1643.0549,25,69697.0,69511.0,186.0,3,11,6,10,0,37,4,0,17,0,2,0,32
