episode_id,sid,day,WHEAT,CARROT,TOMATO,STRAWBERRY,MELON,EGG,MILK,WOOL,FERTILIZER,MILK_floor_qty,FERTILIZER_floor_qty,WOOL_floor_qty,STRAWBERRY_floor_qty,MELON_floor_qty
111019687,56357320,5,7,1,1,7,1,7,1,1,0,0.0,0.0,0.0,0.0,0.0
111019687,56357320,6,7,13,1,7,1,7,1,1,0,0.0,0.0,0.0,0.0,0.0
111019687,56357320,7,7,13,1,7,1,7,1,1,0,0.0,0.0,0.0,0.0,0.0
111019687,56357320,8,7,13,1,7,1,7,1,1,0,0.0,0.0,0.0,0.0,0.0
111019687,56357320,9,7,25,1,7,1,7,1,1,0,0.0,0.0,0.0,0.0,0.0
111019687,56357320,10,7,25,1,7,1,7,1,1,0,0.0,0.0,0.0,0.0,0.0
111019687,56357320,11,7,25,1,7,1,7,1,1,0,0.0,0.0,0.0,0.0,0.0
111019687,56357320,12,13,25,1,7,1,13,1,1,0,0.0,0.0,0.0,0.0,0.0
111019687,56357320,13,13,25,1,7,1,13,1,1,0,0.0,0.0,0.0,0.0,0.0
111019687,56357320,14,13,25,1,7,1,13,1,1,0,8.0,0.0,3.0,0.0,0.0
111019687,56357320,15,19,31,7,13,1,13,1,1,0,24.0,0.0,0.0,0.0,0.0
111019687,56357320,16,19,31,7,13,1,13,1,1,0,11.0,0.0,20.0,0.0,0.0
111019687,56357320,17,19,31,7,13,1,13,1,1,0,3.0,0.0,0.0,0.0,0.0
111019687,56357320,18,19,31,7,19,1,13,7,1,0,15.0,0.0,12.0,0.0,0.0
111019687,56357320,19,19,31,7,19,1,13,7,1,0,10.0,0.0,8.0,0.0,0.0
111019687,56357320,20,19,31,7,19,1,13,7,1,0,7.0,0.0,3.0,0.0,0.0
111019687,56357320,21,19,43,7,19,1,13,7,1,0,7.0,0.0,8.0,0.0,0.0
111019687,56357320,22,19,43,7,19,1,13,7,1,0,14.0,0.0,8.0,9.0,0.0
111019687,56357320,23,19,43,7,19,1,13,7,1,0,4.0,0.0,7.0,11.0,0.0
111019687,56357320,24,19,43,7,19,1,13,7,13,0,6.0,0.0,7.0,10.0,0.0
111019687,56357320,25,19,43,7,19,1,13,7,13,0,11.0,0.0,4.0,2.0,0.0
111019687,56357320,26,19,43,7,19,1,13,7,13,0,6.0,0.0,0.0,12.0,0.0
111019687,56357320,27,19,43,7,19,1,13,7,13,0,5.0,16.0,0.0,0.0,0.0
111019687,56357320,28,19,43,7,19,1,13,7,13,0,11.0,9.0,0.0,9.0,0.0
111019687,56357320,29,19,43,7,19,1,13,7,13,0,20.0,5.0,0.0,0.0,0.0
110999931,56357320,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,2,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,3,7,1,1,7,1,1,7,1,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,4,7,1,1,7,1,1,7,1,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,5,7,1,1,7,1,1,7,1,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,6,7,1,1,13,1,1,13,1,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,7,7,1,1,13,1,1,13,1,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,8,7,1,1,13,1,1,13,1,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,9,7,1,1,13,1,1,13,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,10,7,1,1,13,1,1,13,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,11,7,1,1,13,1,1,13,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,12,7,1,1,19,1,1,19,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,13,7,1,1,19,1,1,19,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,14,7,1,1,19,1,1,19,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,15,7,1,1,25,1,1,25,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,16,7,1,1,25,1,1,25,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,17,7,1,1,25,1,1,25,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,18,7,13,1,25,1,1,25,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,19,7,13,1,25,1,1,25,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,20,7,13,1,25,1,1,25,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,21,13,13,7,25,1,1,31,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,22,13,13,7,25,1,1,31,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,23,13,13,7,25,1,1,31,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,24,19,13,7,25,1,7,31,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,25,19,13,7,25,1,7,31,13,0,0.0,0.0,0.0,0.0,0.0
110999931,56357320,26,19,13,7,25,1,7,31,13,0,0.0,8.0,0.0,0.0,0.0
110999931,56357320,27,19,13,7,25,1,7,31,13,0,0.0,17.0,0.0,0.0,0.0
110999931,56357320,28,19,13,7,25,1,7,31,13,0,0.0,15.0,0.0,0.0,0.0
110999931,56357320,29,19,13,7,25,1,7,31,13,0,0.0,3.0,0.0,0.0,0.0
110979990,56357320,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,2,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,3,1,13,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,4,1,13,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,5,1,13,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,6,7,13,1,7,1,1,7,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,7,7,13,1,7,1,1,7,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,8,7,13,1,7,1,1,7,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,9,13,13,7,7,1,1,13,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,10,13,13,7,7,1,1,13,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,11,13,13,7,7,1,1,13,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,12,19,13,7,13,1,1,19,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,13,19,13,7,13,1,1,19,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,14,19,13,7,13,1,1,19,1,0,0.0,0.0,3.0,0.0,0.0
110979990,56357320,15,25,19,13,19,1,1,19,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,16,25,19,13,19,1,1,19,1,0,0.0,0.0,12.0,0.0,0.0
110979990,56357320,17,25,19,13,19,1,1,19,1,0,0.0,0.0,0.0,0.0,0.0
110979990,56357320,18,25,31,13,19,1,1,19,1,0,0.0,0.0,10.0,0.0,0.0
110979990,56357320,19,25,31,13,19,1,1,19,1,0,0.0,0.0,4.0,0.0,0.0
110979990,56357320,20,25,31,13,19,1,1,19,1,0,0.0,0.0,1.0,0.0,0.0
110979990,56357320,21,31,31,13,19,1,7,19,1,0,0.0,0.0,5.0,0.0,0.0
110979990,56357320,22,31,31,13,19,1,7,19,1,0,0.0,0.0,3.0,0.0,0.0
110979990,56357320,23,31,31,13,19,1,7,19,1,0,0.0,0.0,1.0,9.0,0.0
110979990,56357320,24,37,31,13,25,1,13,19,1,0,0.0,0.0,7.0,14.0,0.0
110979990,56357320,25,37,31,13,25,1,13,19,1,0,0.0,0.0,0.0,1.0,0.0
110979990,56357320,26,37,31,13,25,1,13,19,1,0,0.0,0.0,3.0,0.0,0.0
110979990,56357320,27,37,31,13,25,1,13,19,1,0,0.0,17.0,4.0,0.0,0.0
110979990,56357320,28,37,31,13,25,1,13,19,1,0,5.0,12.0,2.0,1.0,0.0
110979990,56357320,29,37,31,13,25,1,13,19,1,0,11.0,10.0,4.0,0.0,0.0
110978058,56357320,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,2,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,3,1,13,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,4,1,13,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,5,1,13,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,6,1,13,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,7,1,13,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,8,1,13,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,9,1,13,1,7,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,10,1,13,1,7,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,11,1,13,1,7,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,12,7,13,1,13,1,1,13,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,13,7,13,1,13,1,1,13,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,14,7,13,1,13,1,1,13,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,15,13,13,7,13,1,1,19,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,16,13,13,7,13,1,1,19,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,17,13,13,7,13,1,1,19,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,18,19,13,7,19,1,1,25,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,19,19,13,7,19,1,1,25,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,20,19,13,7,19,1,1,25,13,0,0.0,0.0,0.0,0.0,0.0
110978058,56357320,21,19,13,7,25,1,1,31,13,0,0.0,0.0,0.0,2.0,0.0
110978058,56357320,22,19,13,7,25,1,1,31,13,0,0.0,0.0,0.0,10.0,0.0
110978058,56357320,23,19,13,7,25,1,1,31,13,0,0.0,0.0,8.0,8.0,0.0
110978058,56357320,24,19,13,7,31,1,1,37,13,0,0.0,0.0,14.0,0.0,0.0
110978058,56357320,25,19,13,7,31,1,1,37,13,0,0.0,0.0,12.0,0.0,0.0
110978058,56357320,26,19,13,7,31,1,1,37,13,0,0.0,6.0,7.0,0.0,0.0
110978058,56357320,27,19,13,7,31,1,1,37,13,0,0.0,17.0,0.0,0.0,0.0
110978058,56357320,28,19,13,7,31,1,1,37,13,0,0.0,16.0,0.0,0.0,0.0
110978058,56357320,29,19,13,7,31,1,1,37,13,0,0.0,14.0,17.0,0.0,0.0
110957591,56357320,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,2,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,3,7,7,7,7,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,4,7,7,7,7,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,5,7,7,7,7,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,6,13,7,7,13,1,1,7,1,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,7,13,7,7,13,1,1,7,1,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,8,13,7,7,13,1,1,7,1,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,9,13,7,7,13,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,10,13,7,7,13,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,11,13,7,7,13,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,12,13,19,7,13,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,13,13,19,7,13,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,14,13,19,7,13,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,15,19,19,7,19,1,1,13,13,0,2.0,0.0,0.0,0.0,0.0
110957591,56357320,16,19,19,7,19,1,1,13,13,0,6.0,0.0,0.0,0.0,0.0
110957591,56357320,17,19,19,7,19,1,1,13,13,0,5.0,0.0,0.0,0.0,0.0
110957591,56357320,18,19,31,7,19,1,1,13,13,0,2.0,0.0,0.0,0.0,0.0
110957591,56357320,19,19,31,7,19,1,1,13,13,0,8.0,0.0,0.0,0.0,0.0
110957591,56357320,20,19,31,7,19,1,1,13,13,0,0.0,0.0,0.0,0.0,0.0
110957591,56357320,21,25,37,13,25,1,1,13,13,0,4.0,0.0,0.0,0.0,0.0
110957591,56357320,22,25,37,13,25,1,1,13,13,0,10.0,0.0,0.0,0.0,0.0
110957591,56357320,23,25,37,13,25,1,1,13,13,0,6.0,0.0,0.0,0.0,0.0
110957591,56357320,24,25,37,13,25,1,1,13,25,0,3.0,0.0,0.0,0.0,0.0
110957591,56357320,25,25,37,13,25,1,1,13,25,0,11.0,3.0,0.0,0.0,0.0
110957591,56357320,26,25,37,13,25,1,1,13,25,0,11.0,12.0,0.0,0.0,0.0
110957591,56357320,27,25,37,13,25,1,1,13,25,0,14.0,18.0,0.0,0.0,0.0
110957591,56357320,28,25,37,13,25,1,1,13,25,0,0.0,15.0,0.0,0.0,0.0
110957591,56357320,29,25,37,13,25,1,1,13,25,0,11.0,7.0,0.0,0.0,0.0
110937716,56357320,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,2,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,3,7,1,1,7,1,7,1,1,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,4,7,1,1,7,1,7,1,1,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,5,7,1,1,7,1,7,1,1,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,6,7,1,1,7,1,7,1,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,7,7,1,1,7,1,7,1,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,8,7,1,1,7,1,7,1,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,9,7,1,1,13,1,7,7,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,10,7,1,1,13,1,7,7,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,11,7,1,1,13,1,7,7,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,12,13,7,7,19,1,7,7,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,13,13,7,7,19,1,7,7,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,14,13,7,7,19,1,7,7,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,15,19,7,7,19,1,13,7,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,16,19,7,7,19,1,13,7,13,0,3.0,0.0,0.0,0.0,0.0
110937716,56357320,17,19,7,7,19,1,13,7,13,0,2.0,0.0,0.0,0.0,0.0
110937716,56357320,18,19,7,7,25,1,13,13,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,19,19,7,7,25,1,13,13,13,0,4.0,0.0,0.0,0.0,0.0
110937716,56357320,20,19,7,7,25,1,13,13,13,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,21,19,7,7,25,1,13,13,25,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,22,19,7,7,25,1,13,13,25,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,23,19,7,7,25,1,13,13,25,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,24,25,7,13,25,1,13,19,25,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,25,25,7,13,25,1,13,19,25,0,0.0,0.0,0.0,0.0,0.0
110937716,56357320,26,25,7,13,25,1,13,19,25,0,0.0,0.0,1.0,0.0,0.0
110937716,56357320,27,25,7,13,25,1,13,19,25,0,0.0,14.0,0.0,0.0,0.0
110937716,56357320,28,25,7,13,25,1,13,19,25,0,0.0,15.0,0.0,0.0,0.0
110937716,56357320,29,25,7,13,25,1,13,19,25,0,0.0,17.0,0.0,0.0,0.0
110933372,56357320,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,2,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,3,1,1,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,4,1,1,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,5,1,1,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,6,1,13,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,7,1,13,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,8,1,13,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,9,7,13,1,1,1,7,1,13,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,10,7,13,1,1,1,7,1,13,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,11,7,13,1,1,1,7,1,13,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,12,13,13,1,7,1,13,1,13,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,13,13,13,1,7,1,13,1,13,0,0.0,0.0,0.0,0.0,0.0
110933372,56357320,14,13,13,1,7,1,13,1,13,0,6.0,0.0,0.0,0.0,0.0
110933372,56357320,15,13,25,1,7,1,13,1,13,0,15.0,0.0,0.0,0.0,0.0
110933372,56357320,16,13,25,1,7,1,13,1,13,0,3.0,0.0,0.0,0.0,0.0
110933372,56357320,17,13,25,1,7,1,13,1,13,0,11.0,0.0,0.0,0.0,0.0
110933372,56357320,18,19,25,1,7,1,19,1,13,0,9.0,0.0,0.0,0.0,0.0
110933372,56357320,19,19,25,1,7,1,19,1,13,0,9.0,0.0,0.0,7.0,0.0
110933372,56357320,20,19,25,1,7,1,19,1,13,0,6.0,0.0,0.0,20.0,0.0
110933372,56357320,21,25,25,1,7,1,25,1,13,0,8.0,0.0,0.0,22.0,0.0
110933372,56357320,22,25,25,1,7,1,25,1,13,0,7.0,0.0,0.0,19.0,0.0
110933372,56357320,23,25,25,1,7,1,25,1,13,0,7.0,0.0,0.0,25.0,0.0
110933372,56357320,24,25,25,1,13,1,25,7,13,0,0.0,0.0,0.0,13.0,0.0
110933372,56357320,25,25,25,1,13,1,25,7,13,0,5.0,0.0,0.0,3.0,0.0
110933372,56357320,26,25,25,1,13,1,25,7,13,0,8.0,8.0,0.0,7.0,0.0
110933372,56357320,27,25,25,1,13,1,25,7,13,0,4.0,19.0,0.0,0.0,0.0
110933372,56357320,28,25,25,1,13,1,25,7,13,0,7.0,5.0,0.0,18.0,0.0
110933372,56357320,29,25,25,1,13,1,25,7,13,0,0.0,8.0,0.0,0.0,0.0
110914648,56357320,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,2,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,3,1,13,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,4,1,13,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,5,1,13,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,6,1,13,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,7,1,13,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,8,1,13,1,1,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,9,1,13,1,7,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,10,1,13,1,7,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,11,1,13,1,7,1,1,7,13,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,12,7,13,1,13,1,7,7,13,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,13,7,13,1,13,1,7,7,13,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,14,7,13,1,13,1,7,7,13,0,0.0,0.0,0.0,0.0,0.0
110914648,56357320,15,13,13,1,13,1,13,7,13,0,0.0,0.0,0.0,0.0,0.0
