episode_id,sid,seat,day,result,flows_reconciled,PASS_noop,BUY_PRODUCT_WHEAT_qty,BUY_PRODUCT_WHEAT_cash,SELL_WHEAT_qty,SELL_WHEAT_cash,NORTH_ok,HIRE__qty,HIRE__cash,BUY_ANIMAL_COW_qty,BUY_ANIMAL_COW_cash,BUY_ANIMAL_SHEEP_qty,BUY_ANIMAL_SHEEP_cash,SOUTH_ok,PICKUP_ok,BUILD_PASTURE_ok,PLACE_ok,placed_COW,WEST_ok,CARE_ok,BUY_SEED_MELON_qty,BUY_SEED_MELON_cash,PLANT_ok,planted_MELON,placed_SHEEP,WATER_ok,FEED_ok,feed_SHEEP,BUY_SEED_WHEAT_qty,BUY_SEED_WHEAT_cash,planted_WHEAT,feed_COW,COLLECT_FERTILIZER_ok,harvest_FERTILIZER,SELL_FERTILIZER_qty,SELL_FERTILIZER_cash,EAST_ok,HARVEST_ok,harvest_WHEAT,CARE_noop,COLLECT_FERTILIZER_noop,DROP_ok,BUY_SEED_STRAWBERRY_qty,BUY_SEED_STRAWBERRY_cash,WATER_noop,planted_STRAWBERRY,harvest_WOOL,SELL_WOOL_qty,SELL_WOOL_cash,BUY_LAND__qty,BUY_LAND__cash,BUY_PRODUCT_FERTILIZER_qty,BUY_PRODUCT_FERTILIZER_cash,harvest_MILK,SELL_MILK_qty,SELL_MILK_cash,harvest_MELON,SELL_MELON_qty,SELL_MELON_cash,PICKUP_noop,BUILD_COOP_ok,PLACE_noop,FEED_noop,FERTILIZE_ok,fertilized_STRAWBERRY,HARVEST_noop,harvest_STRAWBERRY,DIG_ok,dug_COOP,SELL_STRAWBERRY_qty,SELL_STRAWBERRY_cash,DIG_noop,FERTILIZE_noop,dug_STRAWBERRY,dug_WEED,overflow_WHEAT,overflow_STRAWBERRY,overflow_FERTILIZER,overflow_WOOL,BUY_SEED_CARROT_qty,BUY_SEED_CARROT_cash,planted_CARROT,harvest_CARROT,SELL_CARROT_qty,SELL_CARROT_cash,DROP_noop,BUY_ANIMAL_GOOSE_qty,BUY_ANIMAL_GOOSE_cash,placed_GOOSE,feed_GOOSE,harvest_EGG,SELL_EGG_qty,SELL_EGG_cash,fertilized_WHEAT,fertilized_CARROT,overflow_EGG,PLANT_noop,overflow_CARROT,BUY_SEED_TOMATO_qty,BUY_SEED_TOMATO_cash,planted_TOMATO,fertilized_TOMATO,harvest_TOMATO,SELL_TOMATO_qty,SELL_TOMATO_cash,overflow_MILK,NORTH_noop,BUILD_PASTURE_noop,overflow_MELON,BUILD_COOP_noop,WEST_noop,dug_WHEAT,dug_TOMATO,overflow_TOMATO,dug_PASTURE,overflow_SHEEP,dug_CARROT,dug_MELON,fertilized_MELON
111040483,56357320,1,10,win,True,27.0,15.0,559.0,0.0,0.0,49,11.0,232.0,0.0,0.0,2.0,1000.0,24,8.0,4.0,13.0,0.0,35,15.0,0.0,0.0,7.0,0.0,2.0,20.0,15.0,9.0,7.0,70.0,7.0,6.0,13.0,13.0,0.0,0.0,25.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1378.0,72.0,60.0,14375.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,11,win,True,17.0,20.0,775.0,0.0,0.0,33,11.0,232.0,0.0,0.0,1.0,500.0,20,4.0,0.0,2.0,0.0,36,16.0,0.0,0.0,24.0,0.0,1.0,56.0,12.0,8.0,11.0,110.0,11.0,4.0,15.0,15.0,13.0,954.0,29.0,4.0,7.0,1.0,1.0,0.0,13.0,1300.0,0.0,13.0,0.0,0.0,0.0,1.0,2000.0,0.0,0.0,6.0,6.0,552.0,0.0,12.0,2080.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,12,win,True,29.0,0.0,0.0,7.0,280.0,28,9.0,88.0,0.0,0.0,0.0,0.0,18,4.0,0.0,3.0,0.0,30,16.0,0.0,0.0,8.0,0.0,0.0,34.0,16.0,10.0,8.0,80.0,8.0,6.0,16.0,16.0,15.0,1026.0,18.0,8.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1853.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,13,win,True,26.0,9.0,360.0,0.0,0.0,38,10.0,143.0,0.0,0.0,0.0,0.0,17,4.0,0.0,1.0,0.0,28,16.0,0.0,0.0,6.0,0.0,0.0,51.0,16.0,10.0,6.0,60.0,6.0,6.0,16.0,16.0,16.0,1045.0,22.0,8.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,14,win,True,16.0,0.0,0.0,4.0,156.0,28,10.0,143.0,0.0,0.0,0.0,0.0,27,5.0,0.0,6.0,0.0,35,16.0,0.0,0.0,7.0,0.0,0.0,48.0,13.0,10.0,7.0,70.0,7.0,3.0,16.0,16.0,10.0,587.0,14.0,14.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,2129.0,0.0,0.0,2.0,116.0,21.0,12.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,15,win,True,9.0,0.0,0.0,3.0,117.0,49,11.0,232.0,0.0,0.0,0.0,0.0,21,7.0,0.0,2.0,0.0,35,16.0,0.0,0.0,7.0,0.0,0.0,40.0,15.0,10.0,8.0,80.0,7.0,5.0,16.0,16.0,16.0,905.0,26.0,17.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,25.0,5912.0,0.0,0.0,4.0,228.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,1.0,8.0,1.0,1.0,8.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,16,win,True,25.0,0.0,0.0,11.0,435.0,39,12.0,376.0,0.0,0.0,0.0,0.0,23,6.0,0.0,5.0,0.0,40,16.0,0.0,0.0,8.0,0.0,0.0,46.0,11.0,10.0,8.0,80.0,8.0,1.0,16.0,16.0,13.0,694.0,31.0,22.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2824.0,0.0,0.0,1.0,53.0,12.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,16.0,0.0,0.0,16.0,3427.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,17,win,True,11.0,0.0,0.0,16.0,625.0,36,11.0,232.0,0.0,0.0,0.0,0.0,30,5.0,0.0,3.0,0.0,36,16.0,0.0,0.0,7.0,0.0,0.0,38.0,15.0,10.0,7.0,70.0,7.0,5.0,16.0,16.0,12.0,605.0,32.0,21.0,24.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,22.0,12.0,2834.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,16.0,0.0,0.0,16.0,3205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,18,win,True,24.0,0.0,0.0,9.0,348.0,41,12.0,376.0,0.0,0.0,0.0,0.0,27,5.0,0.0,2.0,0.0,35,16.0,0.0,0.0,7.0,0.0,0.0,53.0,11.0,10.0,7.0,70.0,7.0,1.0,16.0,16.0,13.0,557.0,23.0,27.0,23.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,14.0,3305.0,0.0,0.0,1.0,42.0,10.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,24.0,0.0,0.0,16.0,3098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,19,win,True,17.0,0.0,0.0,3.0,118.0,40,11.0,232.0,0.0,0.0,0.0,0.0,25,7.0,0.0,3.0,0.0,33,16.0,0.0,0.0,6.0,0.0,0.0,38.0,15.0,10.0,6.0,60.0,6.0,5.0,16.0,16.0,8.0,323.0,23.0,19.0,22.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,16.0,12.0,2829.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,2.0,16.0,0.0,0.0,16.0,3053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,20,win,True,17.0,0.0,0.0,6.0,240.0,34,12.0,376.0,0.0,0.0,0.0,0.0,25,6.0,0.0,2.0,0.0,44,16.0,0.0,0.0,6.0,0.0,0.0,46.0,14.0,10.0,6.0,60.0,6.0,4.0,16.0,16.0,8.0,304.0,28.0,25.0,23.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,2845.0,0.0,0.0,4.0,156.0,8.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,1.0,24.0,0.0,0.0,26.0,4577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,21,win,True,3.0,9.0,352.0,12.0,468.0,41,11.0,232.0,0.0,0.0,0.0,0.0,21,5.0,0.0,2.0,0.0,39,16.0,0.0,0.0,11.0,0.0,0.0,40.0,16.0,10.0,11.0,110.0,11.0,6.0,16.0,16.0,14.0,477.0,20.0,30.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1901.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,37.0,5.0,0.0,30.0,4944.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,22,win,True,26.0,0.0,0.0,22.0,879.0,31,11.0,232.0,0.0,0.0,0.0,0.0,27,4.0,0.0,2.0,0.0,33,16.0,0.0,0.0,8.0,0.0,0.0,46.0,16.0,10.0,8.0,80.0,8.0,6.0,16.0,16.0,16.0,469.0,18.0,25.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,1900.0,0.0,0.0,0.0,0.0,9.0,8.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,1.0,0.0,21.0,2406.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
