episode_id,step,seat,role,money,hands,quadrants,inventory_WHEAT,inventory_CARROT,inventory_TOMATO,inventory_STRAWBERRY,inventory_MELON,inventory_MILK,inventory_WOOL,inventory_EGG,inventory_FERTILIZER,inventory_COW,inventory_SHEEP,inventory_GOOSE,seeds_WHEAT,seeds_CARROT,seeds_TOMATO,seeds_STRAWBERRY,seeds_MELON,yield_total,crop_WHEAT,crop_MELON,animal_SHEEP,animal_COW,yield_WHEAT,yield_MELON,yield_SHEEP,yield_COW,crop_STRAWBERRY,yield_STRAWBERRY,animal_GOOSE,yield_GOOSE,crop_CARROT,yield_CARROT,weeds,crop_TOMATO,yield_TOMATO
112694372,144,0,self,787.0,0,1,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27,3.0,12.0,2.0,4.0,3.0,12.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,144,1,opponent,787.0,0,1,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27,3.0,12.0,2.0,4.0,3.0,12.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,167,0,self,1311.0,7,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,6.0,12.0,2.0,4.0,7.0,23.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,167,1,opponent,1311.0,7,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,6.0,12.0,2.0,4.0,7.0,23.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,191,0,self,731.0,7,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45,9.0,12.0,2.0,6.0,9.0,36.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,191,1,opponent,731.0,7,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,9.0,12.0,2.0,6.0,9.0,36.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,192,0,self,731.0,0,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,57,9.0,12.0,2.0,6.0,9.0,36.0,0.0,12.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,192,1,opponent,731.0,0,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,9.0,12.0,2.0,6.0,9.0,36.0,0.0,12.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,215,0,self,1271.0,8,2,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,52,5.0,12.0,4.0,6.0,5.0,47.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,215,1,opponent,1271.0,8,2,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,52,5.0,12.0,4.0,6.0,5.0,47.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,239,0,self,2172.0,8,2,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,64,5.0,12.0,5.0,6.0,5.0,59.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,239,1,opponent,2172.0,8,2,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,64,5.0,12.0,5.0,6.0,5.0,59.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,240,0,self,2172.0,0,2,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,84,5.0,12.0,5.0,6.0,5.0,60.0,0.0,12.0,19.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
112694372,240,1,opponent,2172.0,0,2,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,84,5.0,12.0,5.0,6.0,5.0,60.0,0.0,12.0,20.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
112694372,263,0,self,15115.0,11,2,42,0,0,0,12,0,0,4,10,0,0,0,0,0,0,1,0,16,12.0,0.0,6.0,6.0,13.0,0.0,0.0,0.0,19.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
112694372,263,1,opponent,15115.0,11,2,42,0,0,0,12,0,0,4,10,0,0,0,0,0,0,0,0,16,12.0,0.0,6.0,6.0,13.0,0.0,0.0,0.0,20.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
112694372,287,0,self,14128.0,10,3,37,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,30,21.0,0.0,6.0,6.0,24.0,0.0,0.0,0.0,32.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
112694372,287,1,opponent,14128.0,10,3,37,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,30,21.0,0.0,6.0,6.0,24.0,0.0,0.0,0.0,33.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
112694372,288,0,self,14128.0,0,3,39,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,46,20.0,0.0,6.0,6.0,22.0,0.0,8.0,9.0,32.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
112694372,288,1,opponent,14128.0,0,3,39,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,46,20.0,0.0,6.0,6.0,22.0,0.0,8.0,9.0,33.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
112694372,311,0,self,17391.0,9,3,14,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,37,24.0,0.0,6.0,6.0,27.0,0.0,0.0,3.0,32.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
112694372,311,1,opponent,17391.0,9,3,14,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,37,24.0,0.0,6.0,6.0,27.0,0.0,0.0,3.0,33.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
112694372,335,0,self,18701.0,9,3,16,0,0,0,0,0,0,8,12,0,0,0,0,0,0,1,0,32,24.0,0.0,6.0,6.0,32.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,335,1,opponent,18701.0,9,3,16,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,32,24.0,0.0,6.0,6.0,32.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,359,0,self,20191.0,9,3,24,0,0,0,0,6,3,8,18,0,0,0,0,0,0,1,0,38,24.0,0.0,6.0,6.0,38.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,359,1,opponent,20191.0,9,3,24,0,0,0,0,6,3,8,18,0,0,0,0,0,0,0,0,38,24.0,0.0,6.0,6.0,38.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,360,0,self,20575.0,0,3,24,0,0,0,0,6,0,8,13,0,0,0,0,0,0,1,0,86,24.0,0.0,6.0,6.0,40.0,0.0,11.0,15.0,32.0,8.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0
112694372,360,1,opponent,20575.0,0,3,24,0,0,0,0,6,0,8,13,0,0,0,0,0,0,0,0,86,24.0,0.0,6.0,6.0,40.0,0.0,11.0,15.0,33.0,8.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0
112694372,383,0,self,24167.0,10,3,25,0,0,0,0,0,11,6,11,0,0,0,1,0,0,1,0,44,24.0,0.0,6.0,6.0,38.0,0.0,0.0,0.0,32.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
112694372,383,1,opponent,24167.0,10,3,25,0,0,0,0,0,11,6,11,0,0,0,1,0,0,0,0,44,24.0,0.0,6.0,6.0,38.0,0.0,0.0,0.0,33.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
112694372,407,0,self,28507.0,11,3,38,0,0,0,0,3,0,5,12,0,0,0,1,0,0,1,0,38,25.0,0.0,6.0,6.0,36.0,0.0,0.0,0.0,32.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
112694372,407,1,opponent,28507.0,11,3,38,0,0,0,0,3,0,5,11,0,0,0,1,0,0,0,0,38,25.0,0.0,6.0,6.0,36.0,0.0,0.0,0.0,33.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
112694372,431,0,self,31872.0,11,3,43,0,0,0,0,9,0,6,15,0,0,0,1,0,0,1,0,42,25.0,0.0,6.0,6.0,36.0,0.0,0.0,0.0,32.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
112694372,431,1,opponent,32208.0,11,3,43,0,0,0,0,9,0,6,15,0,0,0,1,0,0,0,0,42,25.0,0.0,6.0,6.0,36.0,0.0,0.0,0.0,33.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
112694372,432,0,self,32076.0,0,3,43,0,0,0,0,9,0,2,16,0,0,0,1,0,0,1,0,89,25.0,0.0,6.0,6.0,38.0,0.0,4.0,7.0,32.0,24.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0
112694372,432,1,opponent,32412.0,0,3,43,0,0,0,0,9,0,2,16,0,0,0,1,0,0,0,0,89,25.0,0.0,6.0,6.0,38.0,0.0,4.0,7.0,33.0,24.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0
112694372,455,0,self,35886.0,11,3,45,0,0,6,0,5,1,4,14,0,0,0,2,8,0,1,0,49,24.0,0.0,6.0,6.0,37.0,0.0,1.0,0.0,32.0,2.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0
112694372,455,1,opponent,36222.0,11,3,45,0,0,6,0,5,1,4,14,0,0,0,2,8,0,0,0,49,24.0,0.0,6.0,6.0,37.0,0.0,1.0,0.0,33.0,2.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0
112694372,479,0,self,39712.0,10,3,49,0,0,4,0,4,1,10,13,0,0,0,1,8,0,1,0,44,24.0,0.0,6.0,6.0,39.0,0.0,0.0,0.0,32.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0
112694372,479,1,opponent,40048.0,10,3,49,0,0,6,0,4,1,10,13,0,0,0,1,8,0,0,0,44,24.0,0.0,6.0,6.0,39.0,0.0,0.0,0.0,33.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0
112694372,480,0,self,39712.0,0,3,49,0,0,4,0,4,1,10,13,0,0,0,1,8,0,1,0,91,24.0,0.0,6.0,6.0,42.0,0.0,4.0,6.0,32.0,24.0,5.0,14.0,1.0,1.0,0.0,0.0,0.0
112694372,480,1,opponent,40048.0,0,3,49,0,0,6,0,4,1,10,13,0,0,0,1,8,0,0,0,91,24.0,0.0,6.0,6.0,42.0,0.0,4.0,6.0,33.0,24.0,5.0,14.0,1.0,1.0,0.0,0.0,0.0
112694372,503,0,self,43747.0,11,3,51,0,0,4,0,4,2,12,12,0,0,0,1,8,0,1,0,47,23.0,0.0,6.0,6.0,41.0,0.0,2.0,0.0,32.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0
112694372,503,1,opponent,44384.0,11,3,51,0,0,4,0,4,2,12,12,0,0,0,1,8,0,0,0,47,23.0,0.0,6.0,6.0,41.0,0.0,2.0,0.0,33.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0
112694372,527,0,self,47205.0,11,3,51,0,0,12,0,6,0,6,16,0,0,0,1,8,0,1,0,60,23.0,0.0,6.0,6.0,39.0,0.0,5.0,0.0,27.0,1.0,5.0,6.0,7.0,9.0,0.0,0.0,0.0
112694372,527,1,opponent,47842.0,11,3,51,0,0,12,0,6,0,6,16,0,0,0,1,8,0,0,0,61,23.0,0.0,6.0,6.0,39.0,0.0,5.0,0.0,28.0,2.0,5.0,6.0,7.0,9.0,0.0,0.0,0.0
112694372,551,0,self,49000.0,11,3,44,0,0,9,0,4,2,6,14,0,0,0,3,8,0,1,0,60,21.0,0.0,6.0,6.0,37.0,0.0,2.0,0.0,26.0,2.0,5.0,8.0,10.0,11.0,0.0,0.0,0.0
112694372,551,1,opponent,49663.0,11,3,44,0,0,9,0,4,2,6,14,0,0,0,3,8,0,0,0,60,21.0,0.0,6.0,6.0,37.0,0.0,2.0,0.0,27.0,2.0,5.0,8.0,10.0,11.0,0.0,0.0,0.0
112694372,575,0,self,50389.0,11,3,33,3,0,16,0,5,2,8,16,0,0,0,5,8,0,1,0,74,21.0,0.0,6.0,6.0,41.0,0.0,0.0,2.0,19.0,5.0,5.0,4.0,17.0,22.0,0.0,0.0,0.0
112694372,575,1,opponent,51052.0,11,3,33,3,0,17,0,5,2,8,16,0,0,0,5,8,0,0,0,74,21.0,0.0,6.0,6.0,41.0,0.0,0.0,2.0,20.0,5.0,5.0,4.0,17.0,22.0,0.0,0.0,0.0
112694372,576,0,self,50389.0,0,3,33,3,0,21,0,7,2,8,16,0,0,0,5,8,0,1,0,99,21.0,0.0,6.0,6.0,46.0,0.0,6.0,6.0,19.0,5.0,5.0,14.0,17.0,22.0,0.0,0.0,0.0
112694372,576,1,opponent,51052.0,0,3,33,3,0,22,0,7,2,8,16,0,0,0,5,8,0,0,0,99,21.0,0.0,6.0,6.0,46.0,0.0,6.0,6.0,20.0,5.0,5.0,14.0,17.0,22.0,0.0,0.0,0.0
112694372,599,0,self,51685.0,11,3,28,16,0,5,0,6,1,12,15,0,0,0,2,8,0,1,0,72,24.0,0.0,6.0,6.0,52.0,0.0,0.0,0.0,17.0,0.0,5.0,2.0,17.0,18.0,0.0,0.0,0.0
112694372,599,1,opponent,52348.0,11,3,28,16,0,6,0,6,1,12,15,0,0,0,2,8,0,0,0,72,24.0,0.0,6.0,6.0,52.0,0.0,0.0,0.0,17.0,0.0,5.0,2.0,17.0,18.0,0.0,0.0,0.0
112694372,623,0,self,53889.0,11,3,37,12,0,21,0,4,3,4,15,0,0,0,2,8,0,1,0,86,18.0,0.0,6.0,6.0,43.0,0.0,0.0,2.0,13.0,0.0,5.0,4.0,27.0,37.0,0.0,0.0,0.0
112694372,623,1,opponent,54553.0,11,3,37,12,0,21,0,4,3,4,15,0,0,0,2,8,0,0,0,86,18.0,0.0,6.0,6.0,43.0,0.0,0.0,2.0,13.0,0.0,5.0,4.0,27.0,37.0,0.0,0.0,0.0
112694372,647,0,self,56230.0,11,3,29,28,0,0,0,9,4,6,16,0,0,0,2,8,0,1,0,80,14.0,0.0,6.0,6.0,40.0,0.0,0.0,0.0,13.0,0.0,5.0,5.0,31.0,35.0,0.0,0.0,0.0
112694372,647,1,opponent,56894.0,11,3,29,28,0,0,0,9,4,6,16,0,0,0,2,8,0,0,0,80,14.0,0.0,6.0,6.0,40.0,0.0,0.0,0.0,13.0,0.0,5.0,5.0,31.0,35.0,0.0,0.0,0.0
112694372,648,0,self,56244.0,0,3,29,28,0,0,0,9,4,6,16,0,0,0,2,8,0,1,0,134,14.0,0.0,6.0,6.0,44.0,0.0,4.0,9.0,13.0,26.0,4.0,12.0,31.0,39.0,0.0,0.0,0.0
112694372,648,1,opponent,56908.0,0,3,29,28,0,0,0,9,4,6,16,0,0,0,2,8,0,0,0,134,14.0,0.0,6.0,6.0,44.0,0.0,4.0,9.0,13.0,26.0,4.0,12.0,31.0,39.0,0.0,0.0,0.0
112694372,671,0,self,59417.0,11,3,32,15,0,20,0,3,4,8,8,0,0,0,4,0,0,1,0,82,9.0,0.0,6.0,6.0,25.0,0.0,0.0,3.0,4.0,0.0,4.0,2.0,35.0,52.0,0.0,0.0,0.0
112694372,671,1,opponent,60081.0,11,3,32,15,0,20,0,3,4,8,8,0,0,0,4,0,0,0,0,82,9.0,0.0,6.0,6.0,25.0,0.0,0.0,3.0,4.0,0.0,4.0,2.0,35.0,52.0,0.0,0.0,0.0
112694372,695,0,self,62643.0,12,3,40,36,0,0,0,0,0,2,8,0,0,0,4,0,0,1,0,51,2.0,0.0,6.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,21.0,40.0,0.0,0.0,0.0
112694372,695,1,opponent,63307.0,12,3,40,36,0,0,0,0,0,2,8,0,0,0,4,0,0,0,0,51,2.0,0.0,6.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,21.0,40.0,0.0,0.0,0.0
112694372,696,0,self,62882.0,0,3,37,39,0,0,0,0,0,2,6,0,0,0,4,0,0,1,0,62,1.0,0.0,6.0,6.0,1.0,0.0,2.0,10.0,0.0,0.0,4.0,11.0,20.0,38.0,0.0,0.0,0.0
112694372,696,1,opponent,63546.0,0,3,37,39,0,0,0,0,0,2,6,0,0,0,4,0,0,0,0,62,1.0,0.0,6.0,6.0,1.0,0.0,2.0,10.0,0.0,0.0,4.0,11.0,20.0,38.0,0.0,0.0,0.0
112694372,719,0,self,71453.0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
112694372,719,1,opponent,72117.0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,0,0,opponent,3000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,0,1,self,3000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,23,0,opponent,133.0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,9,5.0,4.0,1.0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,23,1,self,15.0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8.0,12.0,2.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,24,0,opponent,133.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,6,5.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
112695730,24,1,self,15.0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8.0,12.0,2.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,47,0,opponent,127.0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,2,8,5.0,3.0,1.0,3.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
112695730,47,1,self,108.0,3,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,8.0,12.0,2.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,71,0,opponent,148.0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,16,8.0,3.0,0.0,3.0,13.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
112695730,71,1,self,222.0,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8.0,12.0,2.0,3.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,72,0,opponent,118.0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,16,8.0,3.0,0.0,3.0,13.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
112695730,72,1,self,222.0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8.0,12.0,2.0,3.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,95,0,opponent,162.0,6,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22,8.0,4.0,0.0,3.0,18.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
112695730,95,1,self,278.0,5,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19,7.0,12.0,2.0,3.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,119,0,opponent,164.0,6,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,4.0,5.0,0.0,3.0,10.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
112695730,119,1,self,694.0,4,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,7.0,12.0,2.0,4.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,143,0,opponent,187.0,6,1,9,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,2,17,4.0,6.0,0.0,3.0,11.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
112695730,143,1,self,818.0,4,1,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,3.0,12.0,2.0,4.0,3.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,144,0,opponent,187.0,0,1,9,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,17,4.0,6.0,0.0,3.0,11.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
112695730,144,1,self,818.0,0,1,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27,3.0,12.0,2.0,4.0,3.0,12.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112695730,167,0,opponent,162.0,6,1,22,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,12,2.0,9.0,0.0,3.0,2.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
