candidate,anchor,seed,seat,score,our_cash,opponent_cash,margin,statuses,states,elapsed_seconds,inference_p99_seconds,inference_max_seconds,replay,replay_sha256,diagnostics,diagnostics_sha256,first_land_record,first_animal_yield_record,first_animal_harvest_record,first_crop_harvest_record,successful_feed_actions,successful_care_actions,actual_harvest_units_json,actual_sell_units_json,animal_exit_count,state192_land,state192_crops,state192_animals,final_land,final_crops,final_animals,first_divergence_record,lifecycle_json
round9_a2_v2_expanded,v122,2026102306,0,0.0,7356.0,133967.0,-126611.0,DONE/DONE,720,42.71233149999898,0.06808348200051116,0.4522857000010845,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102306_seat_0.json.gz,53466e5a0bf77af78bdb36774299494c98f2a3409b1b3af9a779896e23c1d295,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102306_seat_0.json.gz,73361a0cc0e5c02c340c396c04ec498b42d6c45155140bf15e761e22b220fb62,,144,196,63,20,23,"{""MELON"": 11, ""MILK"": 11, ""WHEAT"": 37}","{""FERTILIZER"": 31, ""MELON"": 12, ""MILK"": 11, ""WHEAT"": 76}",5,1,7,1,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":196,""first_crop_harvest_record"":63,""successful_feed_actions"":20,""successful_care_actions"":23,""actual_harvest_units"":{""WHEAT"":37,""MILK"":11,""MELON"":11},""actual_sell_units"":{""WHEAT"":76,""FERTILIZER"":31,""MELON"":12,""MILK"":11},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":96,""count"":2,""remaining_steps"":623,""day_changed"":true},{""record"":168,""count"":2,""remaining_steps"":551,""day_changed"":true},{""record"":336,""count"":1,""remaining_steps"":383,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":7,""mature_crop_cells"":7,""animals"":1,""animals_fed_today"":0,""animal_product_units_on_tiles"":6,""cash"":1401.0,""shed"":{""WHEAT"":41,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":7356.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102306,1,0.0,7912.0,125260.0,-117348.0,DONE/DONE,720,42.87635670000236,0.06993997999728897,0.42484759999933885,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102306_seat_1.json.gz,d725c5a24ace7ac2b589889e6df07e7c2775031d4ea9101ecf9b2d8d46450927,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102306_seat_1.json.gz,5373d5aa9dfe6330047b62de4b942619ee92e92dd3c983d985bf85e421215663,,144,147,60,28,28,"{""MELON"": 5, ""MILK"": 10, ""WHEAT"": 65, ""WOOL"": 8}","{""FERTILIZER"": 38, ""MELON"": 6, ""MILK"": 10, ""WHEAT"": 73, ""WOOL"": 8}",6,1,8,2,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":147,""first_crop_harvest_record"":60,""successful_feed_actions"":28,""successful_care_actions"":28,""actual_harvest_units"":{""WHEAT"":65,""WOOL"":8,""MILK"":10,""MELON"":5},""actual_sell_units"":{""WHEAT"":73,""FERTILIZER"":38,""WOOL"":8,""MILK"":10,""MELON"":6},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":1,""remaining_steps"":671,""day_changed"":true},{""record"":192,""count"":1,""remaining_steps"":527,""day_changed"":true},{""record"":288,""count"":2,""remaining_steps"":431,""day_changed"":true},{""record"":600,""count"":1,""remaining_steps"":119,""day_changed"":true},{""record"":648,""count"":1,""remaining_steps"":71,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":8,""mature_crop_cells"":8,""animals"":2,""animals_fed_today"":0,""animal_product_units_on_tiles"":7,""cash"":1404.0,""shed"":{""WHEAT"":20,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":5,""FERTILIZER"":1,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":7912.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102307,0,0.0,8693.0,172594.0,-163901.0,DONE/DONE,720,30.99411279999913,0.051491102000145506,0.29025689999980386,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102307_seat_0.json.gz,1d28a2bf47dfb8551bbab64f7576a367637668f7abca21222bf1bfacd8cada11,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102307_seat_0.json.gz,b6eb4623e7ca26ac0f3707097cc390514be4a466b4021bfaff69860190cd387b,327,144,149,63,24,28,"{""MELON"": 12, ""MILK"": 6, ""WHEAT"": 42, ""WOOL"": 12}","{""FERTILIZER"": 35, ""MELON"": 12, ""MILK"": 6, ""WHEAT"": 91, ""WOOL"": 12}",5,1,4,3,2,0,0,,"{""first_land_record"":327,""first_animal_yield_record"":144,""first_animal_harvest_record"":149,""first_crop_harvest_record"":63,""successful_feed_actions"":24,""successful_care_actions"":28,""actual_harvest_units"":{""WHEAT"":42,""WOOL"":12,""MILK"":6,""MELON"":12},""actual_sell_units"":{""WHEAT"":91,""FERTILIZER"":35,""WOOL"":12,""MELON"":12,""MILK"":6},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":96,""count"":2,""remaining_steps"":623,""day_changed"":true},{""record"":240,""count"":1,""remaining_steps"":479,""day_changed"":true},{""record"":288,""count"":1,""remaining_steps"":431,""day_changed"":true},{""record"":312,""count"":1,""remaining_steps"":407,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":4,""mature_crop_cells"":4,""animals"":3,""animals_fed_today"":0,""animal_product_units_on_tiles"":6,""cash"":2037.0,""shed"":{""WHEAT"":11,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":9,""FERTILIZER"":2,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0},""719"":{""land_quadrants"":2,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":8693.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102307,1,0.0,7375.0,169670.0,-162295.0,DONE/DONE,720,28.686155899998994,0.04562995999913256,0.3159078999997291,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102307_seat_1.json.gz,b3961fd717b2e4334b6c2825423e1f079f6910d74e9e3d9e33baaafb9a673fdc,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102307_seat_1.json.gz,e83499227d1aa1988d04ba90f6be07e44bd575bec931c93998c98448c0371bc3,,144,147,60,19,18,"{""MELON"": 16, ""MILK"": 6, ""WHEAT"": 67, ""WOOL"": 5}","{""FERTILIZER"": 22, ""MELON"": 17, ""MILK"": 7, ""WHEAT"": 88, ""WOOL"": 5}",4,1,7,2,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":147,""first_crop_harvest_record"":60,""successful_feed_actions"":19,""successful_care_actions"":18,""actual_harvest_units"":{""WHEAT"":67,""WOOL"":5,""MILK"":6,""MELON"":16},""actual_sell_units"":{""WHEAT"":88,""FERTILIZER"":22,""WOOL"":5,""MILK"":7,""MELON"":17},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":1,""remaining_steps"":671,""day_changed"":true},{""record"":192,""count"":1,""remaining_steps"":527,""day_changed"":true},{""record"":240,""count"":1,""remaining_steps"":479,""day_changed"":true},{""record"":264,""count"":1,""remaining_steps"":455,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":7,""mature_crop_cells"":7,""animals"":2,""animals_fed_today"":0,""animal_product_units_on_tiles"":7,""cash"":1431.0,""shed"":{""WHEAT"":20,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":5,""FERTILIZER"":1,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":7375.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":3},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102308,0,0.0,3985.0,192700.0,-188715.0,DONE/DONE,720,29.107430700001714,0.05082752800051822,0.409451599996828,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102308_seat_0.json.gz,c82dcfc0bc91b2032b3bf5edb20c40fef5ea2814497cc75e5064b63ef8323019,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102308_seat_0.json.gz,9e67b68b4cb70de8117c61f270f56f0bbf47ad3b524b57d742dee4658805ce1d,,,,57,9,12,"{""MELON"": 12, ""WHEAT"": 23}","{""FERTILIZER"": 15, ""MELON"": 12, ""WHEAT"": 59}",5,1,3,0,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":null,""first_animal_harvest_record"":null,""first_crop_harvest_record"":57,""successful_feed_actions"":9,""successful_care_actions"":12,""actual_harvest_units"":{""WHEAT"":23,""MELON"":12},""actual_sell_units"":{""WHEAT"":59,""FERTILIZER"":15,""MELON"":12},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":2,""remaining_steps"":671,""day_changed"":true},{""record"":72,""count"":1,""remaining_steps"":647,""day_changed"":true},{""record"":144,""count"":1,""remaining_steps"":575,""day_changed"":true},{""record"":192,""count"":1,""remaining_steps"":527,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":3,""mature_crop_cells"":3,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":1404.0,""shed"":{""WHEAT"":9,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":3985.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102308,1,0.0,11624.0,184776.0,-173152.0,DONE/DONE,720,28.894855800001096,0.04839987599843881,0.3802883999996993,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102308_seat_1.json.gz,5b9c1c5564ab32924f64925412a57cf5b5ef54b2300094abf24d29818f7761d5,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102308_seat_1.json.gz,810e60fe5bdd98cb7ee090de6e9cce2c90cc1e928ef8d0a2d6ffcebd50a2ba25,,144,150,61,24,24,"{""MELON"": 17, ""MILK"": 15, ""WHEAT"": 42, ""WOOL"": 8}","{""FERTILIZER"": 30, ""MELON"": 18, ""MILK"": 15, ""WHEAT"": 60, ""WOOL"": 8}",4,1,7,3,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":150,""first_crop_harvest_record"":61,""successful_feed_actions"":24,""successful_care_actions"":24,""actual_harvest_units"":{""WHEAT"":42,""WOOL"":8,""MILK"":15,""MELON"":17},""actual_sell_units"":{""WHEAT"":60,""FERTILIZER"":30,""WOOL"":8,""MILK"":15,""MELON"":18},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":1,""remaining_steps"":671,""day_changed"":true},{""record"":264,""count"":1,""remaining_steps"":455,""day_changed"":true},{""record"":312,""count"":2,""remaining_steps"":407,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":7,""mature_crop_cells"":7,""animals"":3,""animals_fed_today"":0,""animal_product_units_on_tiles"":12,""cash"":1258.0,""shed"":{""WHEAT"":17,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":5,""FERTILIZER"":2,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":11624.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102309,0,0.0,11746.0,124983.0,-113237.0,DONE/DONE,720,32.410309800001414,0.056957844000498914,0.30867679999937536,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102309_seat_0.json.gz,5f8c39e5b65127065e8e6651de3ace0bae68cf82b8f78fc145fc686fbfcb0c3e,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102309_seat_0.json.gz,bb42347af1c5e71b65ff3637b1c226d53abf5bbbbaa1e2611ecdb5028927603a,,144,196,63,31,35,"{""MELON"": 17, ""MILK"": 25, ""WHEAT"": 45}","{""FERTILIZER"": 45, ""MELON"": 17, ""MILK"": 25, ""WHEAT"": 62}",5,1,9,2,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":196,""first_crop_harvest_record"":63,""successful_feed_actions"":31,""successful_care_actions"":35,""actual_harvest_units"":{""WHEAT"":45,""MILK"":25,""MELON"":17},""actual_sell_units"":{""WHEAT"":62,""FERTILIZER"":45,""MELON"":17,""MILK"":25},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":96,""count"":1,""remaining_steps"":623,""day_changed"":true},{""record"":168,""count"":2,""remaining_steps"":551,""day_changed"":true},{""record"":408,""count"":2,""remaining_steps"":311,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":9,""mature_crop_cells"":9,""animals"":2,""animals_fed_today"":0,""animal_product_units_on_tiles"":11,""cash"":1799.0,""shed"":{""WHEAT"":30,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":1,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":11746.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102309,1,0.0,11816.0,188593.0,-176777.0,DONE/DONE,720,32.289544399998704,0.05702751600052581,0.31578690000242204,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102309_seat_1.json.gz,354e8431a22395d2dde3abb1383d00becce8601bc4a0aba2d910176e066e9f6f,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102309_seat_1.json.gz,2fcbfb454226f28c5b736bf07e24debe1897c55ecb08a4c3f240b1c55f9eb3c7,,144,193,60,26,27,"{""MELON"": 18, ""MILK"": 16, ""WHEAT"": 54, ""WOOL"": 5}","{""FERTILIZER"": 32, ""MELON"": 18, ""MILK"": 16, ""WHEAT"": 64, ""WOOL"": 5}",4,1,10,3,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":193,""first_crop_harvest_record"":60,""successful_feed_actions"":26,""successful_care_actions"":27,""actual_harvest_units"":{""WHEAT"":54,""MILK"":16,""WOOL"":5,""MELON"":18},""actual_sell_units"":{""WHEAT"":64,""FERTILIZER"":32,""WOOL"":5,""MILK"":16,""MELON"":18},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":1,""remaining_steps"":671,""day_changed"":true},{""record"":240,""count"":1,""remaining_steps"":479,""day_changed"":true},{""record"":264,""count"":1,""remaining_steps"":455,""day_changed"":true},{""record"":408,""count"":1,""remaining_steps"":311,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":10,""mature_crop_cells"":10,""animals"":3,""animals_fed_today"":0,""animal_product_units_on_tiles"":17,""cash"":1218.0,""shed"":{""WHEAT"":32,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":1,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":11816.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102310,0,0.0,14028.0,156926.0,-142898.0,DONE/DONE,720,34.25861630000145,0.0578965700014669,0.32248660000186646,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102310_seat_0.json.gz,d760825ae7c9dd440c0a8afcb2fb91d2483cb32a6ebb759231282f19114a9443,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102310_seat_0.json.gz,51e0495bd3fb20cbd684c32c607d3b673d04ae937d0c4731a11a18bdbf1f2e61,526,144,146,63,38,44,"{""MELON"": 12, ""MILK"": 16, ""WHEAT"": 80, ""WOOL"": 25}","{""FERTILIZER"": 51, ""MELON"": 12, ""MILK"": 16, ""WHEAT"": 93, ""WOOL"": 25}",5,1,14,3,2,0,0,,"{""first_land_record"":526,""first_animal_yield_record"":144,""first_animal_harvest_record"":146,""first_crop_harvest_record"":63,""successful_feed_actions"":38,""successful_care_actions"":44,""actual_harvest_units"":{""WHEAT"":80,""WOOL"":25,""MILK"":16,""MELON"":12},""actual_sell_units"":{""WHEAT"":93,""FERTILIZER"":51,""WOOL"":25,""MELON"":12,""MILK"":16},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":96,""count"":2,""remaining_steps"":623,""day_changed"":true},{""record"":312,""count"":1,""remaining_steps"":407,""day_changed"":true},{""record"":432,""count"":1,""remaining_steps"":287,""day_changed"":true},{""record"":480,""count"":1,""remaining_steps"":239,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":14,""mature_crop_cells"":14,""animals"":3,""animals_fed_today"":0,""animal_product_units_on_tiles"":6,""cash"":1673.0,""shed"":{""WHEAT"":30,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":11,""FERTILIZER"":2,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0},""719"":{""land_quadrants"":2,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":14028.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102310,1,0.0,8569.0,120804.0,-112235.0,DONE/DONE,720,31.55239789999905,0.05893274800029759,0.36179319999791915,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102310_seat_1.json.gz,40b5e5fd07aec0c2a04321615020d3c3dd4376cc561caefab31145fc13303f6e,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102310_seat_1.json.gz,ae731eaea849982481a383bb16150cccc33d7140d63a8d8440686ba6c05a73e8,,144,193,60,29,30,"{""MELON"": 6, ""MILK"": 22, ""WHEAT"": 92}","{""FERTILIZER"": 36, ""MELON"": 6, ""MILK"": 28, ""WHEAT"": 100}",4,1,16,2,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":193,""first_crop_harvest_record"":60,""successful_feed_actions"":29,""successful_care_actions"":30,""actual_harvest_units"":{""WHEAT"":92,""MILK"":22,""MELON"":6},""actual_sell_units"":{""WHEAT"":100,""FERTILIZER"":36,""MILK"":28,""MELON"":6},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":1,""remaining_steps"":671,""day_changed"":true},{""record"":168,""count"":1,""remaining_steps"":551,""day_changed"":true},{""record"":408,""count"":2,""remaining_steps"":311,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":16,""mature_crop_cells"":16,""animals"":2,""animals_fed_today"":0,""animal_product_units_on_tiles"":12,""cash"":1140.0,""shed"":{""WHEAT"":38,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":1,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":8569.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
